,has_bot_word_in_description,has_bot_word_in_name,has_bot_word_in_screen_name,numbers_in_name,numbers_in_screen_name,user_description_length,user_followers_count,user_friends_count,user_id,user_is_verified,user_name,user_screen_name,user_screen_name_length,user_tweets_count,"average_time_between_tweets['min', 0]",consecutive_days_of_activity,consecutive_days_of_no_activity,"max_min_tweets_per_day['min', 0]",max_occurence_of_same_gap,total_days,total_hours,label,"average_time_between_tweets['min', 3]","max_min_tweets_per_day['min', 3]","average_time_between_tweets['min', 1]","average_time_between_tweets['min', 2]","max_min_tweets_per_day['min', 1]","average_time_between_tweets['min', 55]","average_time_between_tweets['min', 8]","max_min_tweets_per_day['min', 6]","average_time_between_tweets['min', 9071]","average_time_between_tweets['min', 7]","average_time_between_tweets['min', 11]","average_time_between_tweets['min', 16]","average_time_between_tweets['min', 14]","max_min_tweets_per_day['min', 9]","average_time_between_tweets['min', 39]","average_time_between_tweets['min', 4]","average_time_between_tweets['min', 27]","average_time_between_tweets['min', 9]","average_time_between_tweets['min', 5]","max_min_tweets_per_day['min', 14]","max_min_tweets_per_day['min', 2]","max_min_tweets_per_day['min', 89]","average_time_between_tweets['min', 29]","average_time_between_tweets['min', 13]","average_time_between_tweets['min', 12]","average_time_between_tweets['min', 20]","average_time_between_tweets['min', 19]","average_time_between_tweets['min', 294]","average_time_between_tweets['min', 6]","max_min_tweets_per_day['min', 29]","average_time_between_tweets['min', 37]","average_time_between_tweets['min', 22]","average_time_between_tweets['min', 15]","average_time_between_tweets['min', 17]","average_time_between_tweets['min', 59]","max_min_tweets_per_day['min', 10]","max_min_tweets_per_day['min', 4]","max_min_tweets_per_day['min', 20]","average_time_between_tweets['min', 24]","average_time_between_tweets['min', 40]","average_time_between_tweets['min', 46]","average_time_between_tweets['min', 74]","average_time_between_tweets['min', 10]","average_time_between_tweets['min', 86]","average_time_between_tweets['min', 45]","average_time_between_tweets['min', 28]","average_time_between_tweets['min', 18]","max_min_tweets_per_day['min', 55]","average_time_between_tweets['min', 32]","average_time_between_tweets['min', 25]","average_time_between_tweets['min', 71]","average_time_between_tweets['min', 88]","average_time_between_tweets['min', 65813]","average_time_between_tweets['min', 23]","average_time_between_tweets['min', 34]","average_time_between_tweets['min', 190]","average_time_between_tweets['min', 42]","average_time_between_tweets['min', 64]","average_time_between_tweets['min', 26]","average_time_between_tweets['min', 48]","average_time_between_tweets['min', 38]","average_time_between_tweets['min', 4003]","average_time_between_tweets['min', 21]","average_time_between_tweets['min', 51]","max_min_tweets_per_day['min', 8]","average_time_between_tweets['min', 3947]","average_time_between_tweets['min', 36]","average_time_between_tweets['min', 1008]","average_time_between_tweets['min', 72]","average_time_between_tweets['min', 83]","average_time_between_tweets['min', 56]","average_time_between_tweets['min', 7198]","average_time_between_tweets['min', 49]","average_time_between_tweets['min', 35]","max_min_tweets_per_day['min', 30]","average_time_between_tweets['min', 50]","average_time_between_tweets['min', 58]","average_time_between_tweets['min', 52]","max_min_tweets_per_day['min', 35]","average_time_between_tweets['min', 302]","max_min_tweets_per_day['min', 57]","average_time_between_tweets['min', 63]","average_time_between_tweets['min', 41]","average_time_between_tweets['min', 365]","max_min_tweets_per_day['min', 17]","average_time_between_tweets['min', 60]","average_time_between_tweets['min', 515]","average_time_between_tweets['min', 100]","average_time_between_tweets['min', 1488]","average_time_between_tweets['min', 178]","average_time_between_tweets['min', 175]","average_time_between_tweets['min', 177]","average_time_between_tweets['min', 173]","average_time_between_tweets['min', 179]","average_time_between_tweets['min', 174]","average_time_between_tweets['min', 61]","max_min_tweets_per_day['min', 45]","average_time_between_tweets['min', 343]","max_min_tweets_per_day['min', 13]","average_time_between_tweets['min', 170]","average_time_between_tweets['min', 171]","max_min_tweets_per_day['min', 7]","average_time_between_tweets['min', 181]","average_time_between_tweets['min', 168]","average_time_between_tweets['min', 172]","average_time_between_tweets['min', 180]","max_min_tweets_per_day['min', 23]","average_time_between_tweets['min', 33]","average_time_between_tweets['min', 182]","max_min_tweets_per_day['min', 19]","average_time_between_tweets['min', 134]","average_time_between_tweets['min', 176]","average_time_between_tweets['min', 123]","max_min_tweets_per_day['min', 5]","max_min_tweets_per_day['min', 12]","average_time_between_tweets['min', 169]","average_time_between_tweets['min', 1878]","average_time_between_tweets['min', 30]","max_min_tweets_per_day['min', 79]","average_time_between_tweets['min', 43]","average_time_between_tweets['min', 62]","max_min_tweets_per_day['min', 48]","average_time_between_tweets['min', 66]","average_time_between_tweets['min', 184]","average_time_between_tweets['min', 31]","average_time_between_tweets['min', 166]","average_time_between_tweets['min', 90]","average_time_between_tweets['min', 75]","average_time_between_tweets['min', 219]","average_time_between_tweets['min', 94]","average_time_between_tweets['min', 1260]","average_time_between_tweets['min', 44]","average_time_between_tweets['min', 101]","max_min_tweets_per_day['min', 11]","average_time_between_tweets['min', 241]","average_time_between_tweets['min', 183]","average_time_between_tweets['min', 186]","average_time_between_tweets['min', 235]","average_time_between_tweets['min', 188]","average_time_between_tweets['min', 230]","average_time_between_tweets['min', 191]","average_time_between_tweets['min', 185]","average_time_between_tweets['min', 242]","average_time_between_tweets['min', 313]","average_time_between_tweets['min', 243]","average_time_between_tweets['min', 388]","average_time_between_tweets['min', 591]","average_time_between_tweets['min', 220]","average_time_between_tweets['min', 597]","average_time_between_tweets['min', 592]","average_time_between_tweets['min', 304]","average_time_between_tweets['min', 300]","average_time_between_tweets['min', 595]","average_time_between_tweets['min', 596]","average_time_between_tweets['min', 594]","average_time_between_tweets['min', 54]","average_time_between_tweets['min', 599]","average_time_between_tweets['min', 76]","average_time_between_tweets['min', 53]","average_time_between_tweets['min', 411]","max_min_tweets_per_day['min', 15]","average_time_between_tweets['min', 307]","average_time_between_tweets['min', 600]","average_time_between_tweets['min', 295]","average_time_between_tweets['min', 1187]","average_time_between_tweets['min', 67]","average_time_between_tweets['min', 10721]","average_time_between_tweets['min', 598]","average_time_between_tweets['min', 7172]","average_time_between_tweets['min', 113]","average_time_between_tweets['min', 1050]","average_time_between_tweets['min', 231]","average_time_between_tweets['min', 2974]","average_time_between_tweets['min', 2980]","average_time_between_tweets['min', 110]","average_time_between_tweets['min', 115]","average_time_between_tweets['min', 266]","average_time_between_tweets['min', 92]","average_time_between_tweets['min', 585]","average_time_between_tweets['min', 501]","average_time_between_tweets['min', 446]","average_time_between_tweets['min', 576]","average_time_between_tweets['min', 605]","average_time_between_tweets['min', 593]","average_time_between_tweets['min', 73]","average_time_between_tweets['min', 296]","average_time_between_tweets['min', 297]","average_time_between_tweets['min', 3058]","average_time_between_tweets['min', 122]","average_time_between_tweets['min', 287]","average_time_between_tweets['min', 299]","average_time_between_tweets['min', 514]","average_time_between_tweets['min', 356]","average_time_between_tweets['min', 298]","average_time_between_tweets['min', 690]","average_time_between_tweets['min', 570]","average_time_between_tweets['min', 119]","average_time_between_tweets['min', 1290]","average_time_between_tweets['min', 543]","average_time_between_tweets['min', 3510]","average_time_between_tweets['min', 3540]","average_time_between_tweets['min', 420]","average_time_between_tweets['min', 301]","average_time_between_tweets['min', 2908]","average_time_between_tweets['min', 152]","average_time_between_tweets['min', 1498]","average_time_between_tweets['min', 24673]","average_time_between_tweets['min', 751]","average_time_between_tweets['min', 900]","average_time_between_tweets['min', 3509]","average_time_between_tweets['min', 1681]","average_time_between_tweets['min', 148]","average_time_between_tweets['min', 3270]","average_time_between_tweets['min', 3420]","average_time_between_tweets['min', 416]","average_time_between_tweets['min', 506]","average_time_between_tweets['min', 150]","average_time_between_tweets['min', 1684]","average_time_between_tweets['min', 589]","average_time_between_tweets['min', 811]","average_time_between_tweets['min', 3450]","average_time_between_tweets['min', 361]","average_time_between_tweets['min', 3511]","average_time_between_tweets['min', 138]","average_time_between_tweets['min', 374]","average_time_between_tweets['min', 57]","average_time_between_tweets['min', 2162]","average_time_between_tweets['min', 3567]","average_time_between_tweets['min', 990]","average_time_between_tweets['min', 537]","average_time_between_tweets['min', 659]","average_time_between_tweets['min', 289]","average_time_between_tweets['min', 956]","average_time_between_tweets['min', 65]","average_time_between_tweets['min', 3480]","average_time_between_tweets['min', 1230]","average_time_between_tweets['min', 2072]","average_time_between_tweets['min', 421]","average_time_between_tweets['min', 121]","average_time_between_tweets['min', 271]","average_time_between_tweets['min', 194]","average_time_between_tweets['min', 116]","average_time_between_tweets['min', 269]","average_time_between_tweets['min', 140]","average_time_between_tweets['min', 1678]","average_time_between_tweets['min', 120]","average_time_between_tweets['min', 104]","average_time_between_tweets['min', 223]","average_time_between_tweets['min', 98]","average_time_between_tweets['min', 545]","average_time_between_tweets['min', 226]","average_time_between_tweets['min', 206]","average_time_between_tweets['min', 247]","average_time_between_tweets['min', 151]","average_time_between_tweets['min', 149]","max_min_tweets_per_day['min', 73]","average_time_between_tweets['min', 124]","average_time_between_tweets['min', 234]","average_time_between_tweets['min', 112]","max_min_tweets_per_day['min', 16]","average_time_between_tweets['min', 204]","average_time_between_tweets['min', 82]","average_time_between_tweets['min', 80]","average_time_between_tweets['min', 3000]","average_time_between_tweets['min', 48246]","average_time_between_tweets['min', 159]","average_time_between_tweets['min', 154]","average_time_between_tweets['min', 114]","average_time_between_tweets['min', 32848]","max_min_tweets_per_day['min', 71]","average_time_between_tweets['min', 2496]","average_time_between_tweets['min', 1284]","max_min_tweets_per_day['min', 22]","average_time_between_tweets['min', 47]","average_time_between_tweets['min', 23461]","average_time_between_tweets['min', 5834]","average_time_between_tweets['min', 70]","max_min_tweets_per_day['min', 18]","average_time_between_tweets['min', 5164]","average_time_between_tweets['min', 11143]","average_time_between_tweets['min', 245]","average_time_between_tweets['min', 2209]","average_time_between_tweets['min', 925]","average_time_between_tweets['min', 192]","average_time_between_tweets['min', 96]","max_min_tweets_per_day['min', 54]","average_time_between_tweets['min', 23425]","average_time_between_tweets['min', 19936]","average_time_between_tweets['min', 3471]","average_time_between_tweets['min', 31204]","average_time_between_tweets['min', 1981]","average_time_between_tweets['min', 1575]","average_time_between_tweets['min', 1137]","average_time_between_tweets['min', 68]","max_min_tweets_per_day['min', 41]","average_time_between_tweets['min', 128]","average_time_between_tweets['min', 4116]","average_time_between_tweets['min', 4381]","average_time_between_tweets['min', 40058]","average_time_between_tweets['min', 34169]","average_time_between_tweets['min', 84]","average_time_between_tweets['min', 7142]","average_time_between_tweets['min', 395]","average_time_between_tweets['min', 41500]","average_time_between_tweets['min', 346]","average_time_between_tweets['min', 910]","average_time_between_tweets['min', 132]","average_time_between_tweets['min', 1186]","average_time_between_tweets['min', 34796]","average_time_between_tweets['min', 57062]","average_time_between_tweets['min', 2006]","average_time_between_tweets['min', 4391]","average_time_between_tweets['min', 167]","average_time_between_tweets['min', 1236]","average_time_between_tweets['min', 2984]","average_time_between_tweets['min', 21086]","max_min_tweets_per_day['min', 70]","average_time_between_tweets['min', 450]","average_time_between_tweets['min', 41502]","average_time_between_tweets['min', 81944]","average_time_between_tweets['min', 4202]","average_time_between_tweets['min', 111]","average_time_between_tweets['min', 1252]","average_time_between_tweets['min', 21941]","average_time_between_tweets['min', 142]","average_time_between_tweets['min', 125]","average_time_between_tweets['min', 713]","average_time_between_tweets['min', 43558]","average_time_between_tweets['min', 85]","average_time_between_tweets['min', 3289]","average_time_between_tweets['min', 11160]","average_time_between_tweets['min', 3037]","average_time_between_tweets['min', 2376]","average_time_between_tweets['min', 2996]","average_time_between_tweets['min', 34008]","average_time_between_tweets['min', 1246]","average_time_between_tweets['min', 4848]","average_time_between_tweets['min', 240]","average_time_between_tweets['min', 145]","average_time_between_tweets['min', 9750]","average_time_between_tweets['min', 40034]","average_time_between_tweets['min', 127]","average_time_between_tweets['min', 353]","average_time_between_tweets['min', 3830]","average_time_between_tweets['min', 136]","average_time_between_tweets['min', 418]","average_time_between_tweets['min', 483]","average_time_between_tweets['min', 9407]","average_time_between_tweets['min', 11018]","average_time_between_tweets['min', 2906]","average_time_between_tweets['min', 2323]","average_time_between_tweets['min', 535]","average_time_between_tweets['min', 1174]","average_time_between_tweets['min', 1178]","average_time_between_tweets['min', 2407]","average_time_between_tweets['min', 337]","average_time_between_tweets['min', 10503]","average_time_between_tweets['min', 7205]","average_time_between_tweets['min', 732]","average_time_between_tweets['min', 362]","average_time_between_tweets['min', 3837]","average_time_between_tweets['min', 484]","average_time_between_tweets['min', 701]","average_time_between_tweets['min', 8518]","average_time_between_tweets['min', 845]","average_time_between_tweets['min', 9690]","average_time_between_tweets['min', 6479]","average_time_between_tweets['min', 64488]","average_time_between_tweets['min', 359]","average_time_between_tweets['min', 2408]","average_time_between_tweets['min', 7377]","average_time_between_tweets['min', 259]","average_time_between_tweets['min', 5877]","average_time_between_tweets['min', 23098]","average_time_between_tweets['min', 14142]","average_time_between_tweets['min', 75119]","average_time_between_tweets['min', 2873]","average_time_between_tweets['min', 5627]","average_time_between_tweets['min', 105]","average_time_between_tweets['min', 2943]","average_time_between_tweets['min', 745]","average_time_between_tweets['min', 17256]","average_time_between_tweets['min', 1240]","average_time_between_tweets['min', 34446]","average_time_between_tweets['min', 48302]","average_time_between_tweets['min', 492]","average_time_between_tweets['min', 4495]","average_time_between_tweets['min', 11249]","average_time_between_tweets['min', 406]","average_time_between_tweets['min', 54492]","average_time_between_tweets['min', 139]","average_time_between_tweets['min', 360]","average_time_between_tweets['min', 84681]","average_time_between_tweets['min', 109]","average_time_between_tweets['min', 369]","average_time_between_tweets['min', 257]","average_time_between_tweets['min', 1632]","average_time_between_tweets['min', 26756]","average_time_between_tweets['min', 1238]","average_time_between_tweets['min', 74200]","average_time_between_tweets['min', 278]"
0,False,False,False,0,0,29,747,4993,887281,False,Paul Youlten,Payo,4,5550,4.702721490325965,5,13,4.427689829646653,1,270,23351504.0,BOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,False,False,False,0,0,138,9435,798,678033,False,Heather Gold,heathr,6,5598,,7,0,,3,6,527927.0,HUMAN,3.9034840047617836,1.926057409005392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,False,False,False,0,0,85,15590,5418,5856182,True,Fergus Ryan,fryan,5,5492,4.183254494214013,19,2,3.2659984200882963,4,44,3812163.0,BOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,False,False,False,0,0,158,7393,386,806975,True,Mrinal Des.ai,mrinaldesai,11,5558,,6,19,4.602597485588816,2,394,34125968.0,HUMAN,,,4.819697990449472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,False,False,False,0,0,31,317,142,14418605,False,Akira,akiraoltar,10,5147,,6,0,,4,5,516548.0,BOT,,,,3.7277843000373254,1.7988622710437026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,False,False,False,0,0,0,695,3290,1382561,False,jojoko,jojoko,6,5543,3.9399178343734733,7,6,3.0620909541692134,3,53,4624091.0,HUMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,False,False,False,0,0,65,403,202,15006539,False,Codeh,codehwan,8,5098,,10,19,4.705562786995274,1,514,44427229.0,BOT,,,,,,4.864912947287596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,False,False,False,0,0,55,758,556,1813221,False,Morgan Johnson,Poormojo,8,5539,,11,0,,3,10,915181.0,HUMAN,,,,,,,3.9687576566295615,2.4120632836714213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,False,False,False,0,0,0,2,0,15488734,False,mjrmjr,mjrmjr,6,5054,,2,195,2.4410152780267027,1,405,35002437.0,BOT,,,,,,,,,2.4783160058037152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,False,False,False,0,0,135,3236,2614,3888491,False,Linus Ekenstam 🇺🇦,LinusEkenstam,13,5521,4.1825591435979605,18,1,3.1027353716506094,13,29,2581807.0,HUMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,False,False,False,0,0,156,314265,127316,15947185,False,TweetSmarter,TweetSmarter,12,5019,,5,112,3.877692946978677,3,1601,138406280.0,BOT,,,,,,,,,,4.625742489429351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,False,False,False,0,1,144,3229,1811,4121091,False,Jonathan Louis May,jmay11,6,5519,,11,0,,3,10,948601.0,HUMAN,,,,,1.9190431601734048,,,,,,3.7668789294771985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,False,False,False,0,0,0,122,113,16459227,False,anonemoose,anonemoose,10,4985,,8,489,4.036838191420084,2,2030,175431944.0,BOT,,,,,,,,,,,,4.529748876719234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,False,False,False,2,0,121,152329,512,7004532,False,hamsterwatch #bbcan10 #bb24,hamsterwatch,12,5447,,8,2,1.9061305330645841,3,19,1722815.0,HUMAN,,,,,,,3.3692139457952064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
